date,city_name,daily_avg_temp,daily_max_temp,daily_min_temp,daily_avg_wind_speed,daily_max_wind_speed,daily_min_wind_speed,wind_direction,avg_relative_humidity,avg_dew_point,avg_pressure,precipitation_sum,rainy_hour_sum
2020-09-10,Kocaeli,22.46,30.0,15.0,7.65,20.5,0.0,,77.38,17.76,1014.23,0.0,0
2020-09-11,Kocaeli,22.54,29.0,16.0,7.44,20.5,0.0,0.0,81.46,18.88,1012.67,0.0,0
2020-09-12,Kocaeli,23.7,28.0,19.0,8.16,18.4,0.0,40.0,81.09,20.01,1014.91,0.0,0
2020-09-13,Kocaeli,22.79,28.0,19.0,6.0,16.6,0.0,,89.08,20.76,1017.75,0.0,0
2020-09-14,Kocaeli,23.42,29.0,18.0,8.71,25.9,0.0,70.0,80.17,19.35,1020.12,0.0,0
2020-09-15,Kocaeli,24.08,29.0,19.0,10.71,20.5,5.4,70.0,75.46,18.97,1019.46,0.0,0
2020-09-16,Kocaeli,23.08,29.0,18.0,7.38,20.5,0.0,,78.75,18.77,1016.71,0.0,0
2020-09-17,Kocaeli,22.58,30.0,16.0,4.71,16.6,0.0,0.0,79.75,18.38,1014.0,0.0,0
2020-09-18,Kocaeli,22.17,29.0,15.0,7.94,18.4,0.0,,80.0,18.2,1016.0,0.0,0
2020-09-19,Kocaeli,21.04,24.0,19.0,13.07,24.1,3.6,70.0,68.62,14.88,1018.67,0.0,0
2020-09-20,Kocaeli,19.08,21.0,17.0,5.63,11.2,0.0,40.0,87.12,16.82,1016.22,0.0,0
2020-09-21,Kocaeli,20.58,25.0,18.0,5.74,14.8,0.0,,83.0,17.33,1017.04,0.0,0
2020-09-22,Kocaeli,21.12,24.0,19.0,5.76,13.0,0.0,40.0,77.58,16.88,1017.96,0.0,0
2020-09-23,Kocaeli,19.58,25.0,12.0,3.32,11.2,0.0,0.0,85.67,16.89,1015.54,0.0,0
2020-09-24,Kocaeli,20.08,31.0,10.0,3.18,11.2,0.0,0.0,71.17,13.02,1012.67,0.0,0
2020-09-25,Kocaeli,20.46,30.0,13.0,2.78,9.4,0.0,0.0,75.0,15.07,1009.79,0.0,0
2020-09-26,Kocaeli,22.92,34.0,13.0,5.31,13.0,0.0,,65.58,14.54,1003.92,0.0,0
2020-09-27,Kocaeli,21.88,29.0,14.0,7.1,18.4,0.0,0.0,70.17,15.35,1013.38,0.0,0
2020-09-28,Kocaeli,21.08,31.0,13.0,4.32,11.2,0.0,,74.79,15.37,1016.42,0.0,0
2020-09-29,Kocaeli,19.83,30.0,15.0,5.12,16.6,0.0,,85.83,16.81,1010.96,0.0,0
2020-09-30,Kocaeli,17.08,22.0,12.0,4.43,20.5,0.0,0.0,88.29,14.92,1009.88,0.0,0
2020-10-01,Kocaeli,15.08,24.0,8.0,3.38,13.0,0.0,0.0,82.58,11.38,1010.5,0.0,0
2020-10-02,Kocaeli,15.71,26.0,7.0,2.86,7.6,0.0,0.0,78.04,10.68,1015.52,0.0,0
2020-10-03,Kocaeli,16.42,29.0,7.0,3.01,13.0,0.0,0.0,75.62,10.33,1017.71,0.0,0
2020-10-04,Kocaeli,18.17,31.0,7.0,3.61,14.8,0.0,0.0,73.71,11.67,1017.75,0.0,0
2020-10-05,Kocaeli,21.33,35.0,11.0,3.65,11.2,0.0,,73.88,14.89,1016.83,0.0,0
2020-10-06,Kocaeli,22.17,35.0,14.0,3.53,11.2,0.0,,73.12,15.28,1014.21,0.0,0
2020-10-07,Kocaeli,21.92,32.0,14.0,4.08,11.2,0.0,,73.62,15.79,1013.67,0.0,0
2020-10-08,Kocaeli,20.54,26.0,16.0,5.68,22.3,0.0,,84.96,17.6,1012.46,0.0,0
2020-10-09,Kocaeli,18.71,24.0,16.0,5.14,11.2,0.0,,88.08,16.45,1015.5,0.0,0
2020-10-10,Kocaeli,16.21,22.0,10.0,5.61,18.4,0.0,0.0,88.46,14.03,1017.75,0.0,0
2020-10-11,Kocaeli,15.67,25.0,8.0,3.68,16.6,0.0,0.0,82.75,12.02,1016.42,0.0,0
2020-10-12,Kocaeli,17.54,28.0,9.0,2.36,11.2,0.0,0.0,83.12,13.91,1013.65,0.0,0
2020-10-13,Kocaeli,20.04,32.0,11.0,5.15,35.3,0.0,0.0,79.75,15.14,1010.29,0.0,0
2020-10-14,Kocaeli,18.42,26.0,12.0,2.84,13.0,0.0,0.0,87.33,15.83,1016.67,0.0,0
2020-10-15,Kocaeli,17.17,27.0,9.0,2.96,11.2,0.0,0.0,81.08,13.01,1018.46,0.0,0
2020-10-16,Kocaeli,16.42,28.0,9.0,2.34,7.6,0.0,0.0,81.75,12.35,1015.04,0.0,0
2020-10-17,Kocaeli,18.92,30.0,10.0,6.63,29.5,0.0,0.0,74.79,13.07,1012.83,0.0,0
2020-10-18,Kocaeli,16.79,20.0,14.0,5.62,11.2,0.0,,96.79,16.25,1016.42,0.0,0
2020-10-19,Kocaeli,14.75,16.0,13.0,3.62,9.4,0.0,0.0,92.58,13.49,1023.14,0.0,0
2020-10-20,Kocaeli,14.92,19.0,12.0,3.16,14.8,0.0,0.0,94.29,13.88,1023.04,0.0,0
2020-10-21,Kocaeli,14.88,22.0,10.0,3.08,13.0,0.0,0.0,89.96,12.95,1022.83,0.0,0
2020-10-22,Kocaeli,15.92,24.0,9.0,2.18,9.4,0.0,0.0,88.04,13.63,1022.32,0.0,0
2020-10-23,Kocaeli,15.62,23.0,10.0,1.61,9.4,0.0,0.0,92.54,14.25,1020.33,0.0,0
2020-10-24,Kocaeli,14.92,23.0,10.0,1.68,7.6,0.0,0.0,94.67,13.92,1016.46,0.0,0
2020-10-25,Kocaeli,16.92,27.0,10.0,3.01,9.4,0.0,0.0,86.71,14.12,1013.17,0.0,0
2020-10-26,Kocaeli,16.38,23.0,11.0,4.95,14.8,0.0,0.0,89.54,14.42,1014.21,0.0,0
2020-10-27,Kocaeli,18.12,23.0,11.0,4.11,14.8,0.0,0.0,87.79,15.84,1014.62,0.0,0
2020-10-28,Kocaeli,19.08,24.0,14.0,3.72,11.2,0.0,0.0,88.04,16.82,1014.62,0.0,0
2020-10-29,Kocaeli,16.62,20.0,12.0,5.62,20.5,0.0,,91.38,15.1,1015.17,0.0,0
2020-10-30,Kocaeli,14.75,21.0,11.0,4.43,16.6,0.0,0.0,92.38,13.35,1016.54,0.0,0
2020-10-31,Kocaeli,10.79,16.0,6.0,6.07,13.0,0.0,260.0,90.54,9.21,1018.42,0.0,0
2020-11-01,Kocaeli,9.5,15.0,2.0,7.34,20.5,0.0,200.0,90.5,7.9,1021.42,0.0,0
2020-11-02,Kocaeli,7.38,18.0,0.0,1.89,7.6,0.0,0.0,87.33,4.76,1022.79,0.0,0
2020-11-03,Kocaeli,9.5,17.0,2.0,0.75,3.6,0.0,0.0,89.21,7.46,1019.75,0.0,0
2020-11-04,Kocaeli,9.88,15.0,4.0,2.81,9.4,0.0,0.0,94.62,8.97,1020.08,0.0,0
2020-11-05,Kocaeli,12.33,16.0,6.0,0.52,3.6,0.0,0.0,99.5,12.25,1022.5,0.0,0
2020-11-06,Kocaeli,12.46,16.0,7.0,1.7,11.2,0.0,0.0,95.54,11.72,1026.17,0.0,0
2020-11-07,Kocaeli,11.75,17.0,7.0,1.61,9.4,0.0,0.0,88.5,9.67,1029.33,0.0,0
2020-11-08,Kocaeli,10.42,18.0,4.0,2.54,14.8,0.0,0.0,86.29,7.78,1025.88,0.0,0
2020-11-09,Kocaeli,11.62,19.0,5.0,1.94,11.2,0.0,0.0,88.58,9.51,1023.17,0.0,0
2020-11-10,Kocaeli,12.96,16.0,5.0,6.41,14.8,0.0,60.0,92.0,11.63,1025.21,0.0,0
2020-11-11,Kocaeli,13.92,17.0,12.0,5.55,18.4,0.0,0.0,88.62,12.02,1026.33,0.0,0
2020-11-12,Kocaeli,10.33,17.0,4.0,5.19,14.8,0.0,0.0,88.12,8.18,1025.88,0.0,0
2020-11-13,Kocaeli,10.17,17.0,4.0,3.07,11.2,0.0,0.0,89.71,8.25,1024.33,0.0,0
2020-11-14,Kocaeli,11.33,13.0,9.0,3.17,7.6,0.0,,98.5,11.1,1023.59,0.0,0
2020-11-15,Kocaeli,10.54,15.0,6.0,2.0,9.4,0.0,0.0,93.42,9.37,1023.71,0.0,0
2020-11-16,Kocaeli,7.33,15.0,2.0,0.08,1.8,0.0,0.0,93.75,6.2,1022.67,0.0,0
2020-11-17,Kocaeli,8.0,16.0,1.0,1.83,9.4,0.0,0.0,90.25,6.17,1025.29,0.0,0
2020-11-18,Kocaeli,9.83,15.0,2.0,5.47,20.5,0.0,0.0,93.79,8.83,1026.25,0.0,0
2020-11-19,Kocaeli,11.04,13.0,8.0,9.88,20.5,1.8,70.0,76.92,6.97,1022.43,0.0,0
2020-11-20,Kocaeli,8.33,13.0,2.0,7.49,22.3,0.0,,81.88,5.01,1017.42,0.0,0
2020-11-21,Kocaeli,10.21,14.0,5.0,6.65,14.8,0.0,,84.17,7.39,1024.67,0.0,0
2020-11-22,Kocaeli,6.96,11.0,1.0,4.21,11.2,0.0,,91.08,5.49,1030.71,0.0,0
2020-11-23,Kocaeli,4.54,14.0,-1.0,2.38,9.4,0.0,0.0,87.88,2.31,1027.04,0.0,0
2020-11-24,Kocaeli,5.33,13.0,-2.0,1.88,5.4,0.0,0.0,91.96,3.98,1023.96,0.0,0
2020-11-25,Kocaeli,8.21,13.0,4.0,6.43,18.4,0.0,0.0,86.79,5.91,1024.0,0.0,0
2020-11-26,Kocaeli,5.96,14.0,0.0,5.02,11.2,0.0,,86.54,3.49,1024.57,0.0,0
2020-11-27,Kocaeli,3.92,15.0,-2.0,1.88,5.4,0.0,,87.58,1.48,1022.13,0.0,0
2020-11-28,Kocaeli,3.58,16.0,-3.0,1.83,9.4,0.0,0.0,85.29,0.56,1020.21,0.0,0
2020-11-29,Kocaeli,4.5,16.0,-3.0,1.05,5.4,0.0,0.0,85.88,1.68,1019.21,0.0,0
2020-11-30,Kocaeli,8.62,17.0,-1.0,4.73,13.0,0.0,0.0,81.33,4.68,1017.17,0.0,0
2020-12-01,Kocaeli,7.79,9.0,7.0,5.13,9.4,0.0,230.0,100.0,7.79,1020.42,0.0,0
2020-12-02,Kocaeli,7.75,9.0,7.0,2.52,11.2,0.0,0.0,99.21,7.63,1022.5,0.0,0
2020-12-03,Kocaeli,7.62,13.0,4.0,0.0,0.0,0.0,0.0,95.92,6.93,1020.92,0.0,0
2020-12-04,Kocaeli,8.88,21.0,2.0,0.6,3.6,0.0,0.0,89.46,6.74,1017.17,0.0,0
2020-12-05,Kocaeli,7.38,18.0,1.0,0.52,3.6,0.0,0.0,88.88,5.22,1018.67,0.0,0
2020-12-06,Kocaeli,10.21,16.0,4.0,3.18,13.0,0.0,0.0,90.33,8.48,1019.29,0.0,0
2020-12-07,Kocaeli,8.75,14.0,4.0,0.75,5.4,0.0,0.0,91.17,7.18,1014.71,0.0,0
2020-12-08,Kocaeli,7.96,15.0,3.0,0.0,0.0,0.0,0.0,93.04,6.74,1015.04,0.0,0
2020-12-09,Kocaeli,8.67,18.0,1.0,0.68,5.4,0.0,0.0,83.46,5.58,1018.71,0.0,0
2020-12-10,Kocaeli,12.96,20.0,4.0,5.4,20.5,0.0,,65.67,5.89,1013.42,0.0,0
2020-12-11,Kocaeli,13.5,19.0,7.0,8.23,24.1,0.0,110.0,65.67,6.98,1009.71,0.0,0
2020-12-12,Kocaeli,13.83,18.0,7.0,9.36,27.7,0.0,0.0,63.54,6.73,1005.54,0.0,0
2020-12-13,Kocaeli,14.67,18.0,11.0,8.52,18.4,3.6,120.0,70.71,9.22,1005.58,0.0,0
2020-12-14,Kocaeli,12.58,14.0,11.0,2.57,7.6,0.0,0.0,95.0,11.78,1006.92,0.0,0
2020-12-15,Kocaeli,10.54,12.0,9.0,3.72,9.4,0.0,0.0,99.75,10.5,1017.5,0.0,0
2020-12-16,Kocaeli,9.25,10.0,9.0,0.0,0.0,0.0,0.0,97.75,8.91,1025.25,0.0,0
2020-12-17,Kocaeli,9.92,11.0,9.0,1.91,9.4,0.0,0.0,94.0,8.98,1025.96,0.0,0
2020-12-18,Kocaeli,9.17,11.0,8.0,0.69,7.6,0.0,0.0,90.79,7.7,1027.21,0.0,0
2020-12-19,Kocaeli,7.62,11.0,1.0,0.75,5.4,0.0,0.0,93.33,6.52,1028.29,0.0,0
2020-12-20,Kocaeli,6.79,12.0,1.0,2.82,11.2,0.0,0.0,90.54,5.24,1027.92,0.0,0
2020-12-21,Kocaeli,7.04,8.0,6.0,0.99,7.6,0.0,0.0,96.83,6.55,1027.46,0.0,0
2020-12-22,Kocaeli,5.58,8.0,2.0,1.07,9.4,0.0,0.0,94.58,4.74,1026.71,0.0,0
2020-12-23,Kocaeli,5.42,8.0,3.0,1.05,5.4,0.0,0.0,90.92,3.97,1024.29,0.0,0
2020-12-24,Kocaeli,7.21,13.0,2.0,2.49,7.6,0.0,0.0,88.75,5.3,1019.79,0.0,0
2020-12-25,Kocaeli,9.0,19.0,1.0,3.58,14.8,0.0,,79.75,5.11,1015.88,0.0,0
2020-12-26,Kocaeli,12.5,21.0,5.0,4.68,9.4,0.0,,70.75,6.75,1017.25,0.0,0
2020-12-27,Kocaeli,12.42,20.0,7.0,4.3,16.6,0.0,0.0,72.54,7.08,1018.25,0.0,0
2020-12-28,Kocaeli,11.17,16.0,7.0,8.61,16.6,3.6,260.0,73.79,6.5,1014.75,0.0,0
2020-12-29,Kocaeli,9.67,19.0,3.0,5.5,11.2,1.8,,75.88,4.85,1017.71,0.0,0
2020-12-30,Kocaeli,9.79,20.0,3.0,5.55,13.0,0.0,,76.46,5.09,1018.71,0.0,0
2020-12-31,Kocaeli,9.75,20.0,2.0,4.92,11.2,0.0,,72.88,4.2,1015.29,0.0,0
2021-01-01,Kocaeli,8.33,13.0,2.0,6.55,20.5,0.0,,87.96,6.35,1018.17,0.0,0
2021-01-02,Kocaeli,6.29,17.0,-1.0,3.87,13.0,0.0,0.0,87.71,3.97,1023.67,0.0,0
2021-01-03,Kocaeli,7.04,18.0,0.0,1.74,13.0,0.0,0.0,86.08,4.39,1022.0,0.0,0
2021-01-04,Kocaeli,9.04,19.0,0.0,4.74,13.0,0.0,0.0,73.5,3.74,1016.0,0.0,0
2021-01-05,Kocaeli,12.54,20.0,3.0,9.63,20.5,0.0,270.0,69.04,6.41,1016.0,2.9,13
2021-01-06,Kocaeli,5.96,16.0,0.0,1.74,7.6,0.0,0.0,85.71,3.26,1022.29,0.0,0
2021-01-07,Kocaeli,8.54,18.0,1.0,4.81,13.0,0.0,100.0,80.58,4.91,1018.5,0.0,0
2021-01-08,Kocaeli,12.54,22.0,7.0,5.64,11.2,0.0,290.0,73.0,7.21,1013.79,0.3,2
2021-01-09,Kocaeli,13.5,18.0,9.0,9.69,16.6,3.6,30.0,77.54,9.15,1014.75,7.5,12
2021-01-10,Kocaeli,8.54,9.0,7.0,4.82,11.2,0.0,0.0,100.0,8.54,1018.33,16.5,20
2021-01-11,Kocaeli,12.46,20.0,8.0,1.44,9.4,0.0,0.0,91.79,10.93,1014.88,0.0,0
2021-01-12,Kocaeli,14.83,25.0,9.0,8.2,29.5,0.0,0.0,80.88,10.75,1008.79,3.4,8
2021-01-13,Kocaeli,7.17,9.0,5.0,6.58,16.6,0.0,0.0,94.92,6.37,1007.04,19.9,22
2021-01-14,Kocaeli,2.88,5.0,-1.0,2.32,13.0,0.0,0.0,97.17,2.46,1009.33,6.7,15
2021-01-15,Kocaeli,0.71,5.0,-4.0,4.23,14.8,0.0,0.0,94.96,-0.08,1014.29,5.2,12
2021-01-16,Kocaeli,-0.33,4.0,-5.0,3.82,13.0,0.0,0.0,92.42,-1.58,1010.58,13.3,12
2021-01-17,Kocaeli,-0.58,1.0,-3.0,7.13,13.0,1.8,240.0,100.0,-0.58,1013.42,22.3,24
2021-01-18,Kocaeli,-4.88,3.0,-11.0,3.5,11.2,0.0,0.0,93.04,-5.94,1021.92,0.2,2
2021-01-19,Kocaeli,-6.21,3.0,-13.0,0.98,3.6,0.0,0.0,89.54,-7.91,1025.12,0.0,0
2021-01-20,Kocaeli,-3.04,4.0,-11.0,1.8,5.4,0.0,0.0,88.58,-4.87,1027.5,0.0,0
2021-01-21,Kocaeli,3.62,9.0,-2.0,3.47,11.2,0.0,177.0,75.96,-0.6,1027.83,0.0,0
2021-01-22,Kocaeli,5.88,12.0,2.0,6.56,13.0,0.0,350.0,72.88,1.1,1023.75,0.1,1
2021-01-23,Kocaeli,7.21,15.0,2.0,7.48,18.4,3.6,10.0,71.75,2.03,1017.79,0.0,0
2021-01-24,Kocaeli,12.25,17.0,6.0,11.85,27.7,1.8,200.0,59.29,4.29,1011.46,0.3,2
2021-01-25,Kocaeli,12.79,17.0,5.0,13.57,29.5,0.0,60.0,64.0,5.46,1008.29,1.0,4
2021-01-26,Kocaeli,14.21,18.0,8.0,10.63,25.9,3.6,200.0,61.88,6.51,1006.35,0.1,1
2021-01-27,Kocaeli,8.08,18.0,2.0,15.85,24.1,9.4,250.0,80.25,3.94,1001.33,19.4,16
2021-01-28,Kocaeli,2.21,6.0,-2.0,7.52,14.8,0.0,280.0,88.33,0.35,1012.67,3.3,8
2021-01-29,Kocaeli,4.58,10.0,-4.0,7.94,18.4,0.0,230.0,65.88,-2.2,1011.71,0.0,0
2021-01-30,Kocaeli,8.58,12.0,5.0,13.7,24.1,5.4,270.0,75.58,4.29,1002.5,13.4,18
2021-01-31,Kocaeli,9.29,18.0,0.0,6.65,14.8,0.0,0.0,73.0,3.93,1009.42,0.0,0
2021-02-01,Kocaeli,16.88,22.0,9.0,18.46,33.5,5.4,190.0,45.42,4.46,1008.58,0.0,0
2021-02-02,Kocaeli,13.17,18.0,8.0,8.33,22.3,0.0,20.0,77.58,8.95,1015.17,0.4,3
2021-02-03,Kocaeli,10.54,19.0,4.0,2.93,14.8,0.0,0.0,84.71,7.62,1017.29,4.2,10
2021-02-04,Kocaeli,10.0,19.0,2.0,7.51,25.9,0.0,0.0,83.33,6.88,1016.53,0.0,0
2021-02-05,Kocaeli,10.17,18.0,3.0,3.85,9.4,0.0,0.0,80.08,6.02,1020.42,0.0,0
2021-02-06,Kocaeli,8.21,17.0,2.0,4.94,22.3,0.0,0.0,84.79,5.32,1016.5,0.0,0
2021-02-07,Kocaeli,10.0,21.0,2.0,3.22,9.4,0.0,0.0,79.88,6.0,1014.54,0.0,0
2021-02-08,Kocaeli,17.0,25.0,8.0,11.09,29.5,1.8,190.0,50.38,4.58,1008.38,0.0,0
2021-02-09,Kocaeli,15.58,20.0,8.0,8.23,20.5,0.0,240.0,61.0,7.55,1012.29,0.0,0
2021-02-10,Kocaeli,11.5,19.0,5.0,8.78,26.0,0.0,280.0,78.92,7.55,1013.38,0.8,2
2021-02-11,Kocaeli,13.88,23.0,5.0,8.02,19.0,3.6,350.0,62.71,5.48,1009.33,0.0,0
2021-02-12,Kocaeli,2.79,11.0,-2.0,6.45,17.0,0.0,260.0,92.38,1.67,1019.33,10.7,12
2021-02-13,Kocaeli,0.46,3.0,-3.0,8.02,18.4,0.0,40.0,81.67,-2.44,1027.25,2.4,5
2021-02-14,Kocaeli,-0.08,1.0,-1.0,7.34,13.0,0.0,80.0,99.42,-0.17,1022.79,29.6,24
2021-02-15,Kocaeli,0.33,2.0,-1.0,6.78,16.6,1.8,90.0,97.42,-0.05,1023.54,20.5,24
2021-02-16,Kocaeli,-0.62,0.0,-2.0,7.28,14.8,1.8,10.0,93.42,-1.64,1021.25,11.4,24
2021-02-17,Kocaeli,-0.71,2.0,-4.0,5.48,11.2,0.0,200.0,94.33,-1.52,1020.38,2.9,14
2021-02-18,Kocaeli,-1.38,3.0,-10.0,3.14,13.0,0.0,0.0,96.5,-1.88,1020.62,5.7,14
2021-02-19,Kocaeli,0.79,4.0,-5.0,4.12,7.6,0.0,20.0,92.42,-0.35,1029.96,2.3,10
2021-02-20,Kocaeli,-0.79,6.0,-6.0,3.17,11.0,0.0,100.0,83.21,-3.74,1029.71,0.0,0
2021-02-21,Kocaeli,-0.08,9.0,-7.0,1.87,13.0,0.0,0.0,80.38,-3.86,1031.46,0.0,0
2021-02-22,Kocaeli,1.33,11.0,-6.0,2.19,7.6,0.0,0.0,83.08,-1.96,1031.42,0.0,0
2021-02-23,Kocaeli,3.5,15.0,-4.0,2.73,11.2,0.0,0.0,78.88,-0.88,1031.25,0.0,0
2021-02-24,Kocaeli,3.71,8.0,-3.0,2.9,9.4,0.0,0.0,89.71,2.06,1033.04,1.2,9
2021-02-25,Kocaeli,5.92,10.0,0.0,8.08,14.8,0.0,50.0,87.96,3.91,1033.58,0.1,1
2021-02-26,Kocaeli,5.08,15.0,-1.0,4.42,18.4,0.0,0.0,86.88,2.66,1027.62,0.0,0
2021-02-27,Kocaeli,5.54,15.0,-2.0,3.34,13.0,0.0,0.0,85.08,2.7,1020.29,0.0,0
2021-02-28,Kocaeli,5.12,9.0,-1.0,4.52,18.4,0.0,0.0,88.46,3.15,1027.54,6.3,16
2021-03-01,Kocaeli,4.92,11.0,-4.0,5.46,16.6,0.0,0.0,74.88,0.08,1027.42,1.8,9
2021-03-02,Kocaeli,5.17,9.0,4.0,4.18,13.0,0.0,0.0,94.0,4.25,1029.25,11.8,22
2021-03-03,Kocaeli,5.29,9.0,0.0,3.38,14.8,0.0,0.0,85.96,2.85,1029.33,0.9,7
2021-03-04,Kocaeli,5.08,13.0,-1.0,3.81,11.2,0.0,0.0,82.42,1.68,1023.21,0.0,0
2021-03-05,Kocaeli,6.88,20.0,-3.0,5.23,16.6,0.0,0.0,68.62,-0.54,1017.67,0.0,0
2021-03-06,Kocaeli,7.5,16.0,2.0,5.21,22.3,0.0,0.0,83.58,4.5,1022.42,11.3,11
2021-03-07,Kocaeli,3.92,6.0,-2.0,5.36,11.2,0.0,0.0,90.33,2.43,1025.5,8.5,19
2021-03-08,Kocaeli,2.83,11.0,-4.0,3.48,14.8,0.0,0.0,81.21,-0.7,1018.58,0.0,0
2021-03-09,Kocaeli,5.29,15.0,-3.0,5.1,18.4,0.0,0.0,75.21,0.32,1018.46,0.0,0
2021-03-10,Kocaeli,7.25,15.0,-1.0,3.94,13.0,0.0,0.0,82.71,4.06,1012.5,2.0,7
2021-03-11,Kocaeli,5.88,8.0,4.0,10.03,20.5,1.8,30.0,87.29,3.86,1015.62,31.4,24
2021-03-12,Kocaeli,5.21,11.0,0.0,5.44,18.4,0.0,210.0,81.62,1.94,1021.21,0.2,1
2021-03-13,Kocaeli,6.58,15.0,-2.0,5.83,16.6,0.0,0.0,74.46,1.48,1017.54,0.0,0
2021-03-14,Kocaeli,8.62,20.0,-1.0,4.3,16.6,0.0,0.0,74.5,3.17,1013.25,0.0,0
2021-03-15,Kocaeli,11.67,21.0,1.0,4.93,13.0,0.0,0.0,71.12,5.63,1003.08,1.2,4
2021-03-16,Kocaeli,11.08,15.0,8.0,13.97,25.9,1.8,240.0,65.75,4.37,1000.84,6.3,10
2021-03-17,Kocaeli,7.79,11.0,4.0,13.13,29.5,0.0,270.0,80.96,4.54,1004.19,4.6,18
2021-03-18,Kocaeli,6.0,9.0,3.0,6.26,16.6,0.0,0.0,90.71,4.5,1012.48,2.2,10
2021-03-19,Kocaeli,6.96,13.0,0.0,3.94,16.6,0.0,0.0,86.04,4.24,1015.22,9.6,12
2021-03-20,Kocaeli,7.79,10.0,6.0,7.22,13.0,0.0,60.0,90.29,6.26,1017.6,9.7,17
2021-03-21,Kocaeli,6.92,8.0,6.0,3.07,9.4,0.0,0.0,97.08,6.46,1012.28,11.3,22
2021-03-22,Kocaeli,10.25,20.0,7.0,7.48,27.7,0.0,260.0,89.25,8.31,1001.21,7.0,17
2021-03-23,Kocaeli,5.75,8.0,4.0,8.03,16.6,1.8,50.0,95.33,5.07,1007.97,31.9,24
2021-03-24,Kocaeli,2.25,5.0,1.0,2.93,11.2,0.0,0.0,95.0,1.51,1011.55,9.7,23
2021-03-25,Kocaeli,1.62,4.0,0.0,6.51,20.5,0.0,230.0,93.79,0.68,1018.84,15.1,18
2021-03-26,Kocaeli,4.12,7.0,1.0,8.03,20.5,0.0,0.0,81.46,1.06,1024.38,3.2,22
2021-03-27,Kocaeli,6.54,14.0,0.0,6.18,18.4,0.0,0.0,75.67,1.67,1027.84,0.1,1
2021-03-28,Kocaeli,7.71,17.0,-2.0,5.38,16.6,0.0,0.0,71.46,1.68,1029.12,0.0,0
2021-03-29,Kocaeli,6.21,12.0,0.0,5.79,13.0,0.0,0.0,85.08,3.68,1029.66,1.2,9
2021-03-30,Kocaeli,5.58,10.0,0.0,6.42,20.5,0.0,0.0,89.92,3.98,1024.88,3.5,12
2021-03-31,Kocaeli,7.38,9.0,6.0,12.89,22.3,3.6,30.0,84.88,4.98,1021.56,4.5,22
2021-04-01,Kocaeli,6.08,7.0,5.0,2.38,7.6,0.0,0.0,95.21,5.35,1018.22,8.9,16
2021-04-02,Kocaeli,8.17,15.0,3.0,4.41,16.6,0.0,0.0,85.25,5.51,1015.02,0.0,0
2021-04-03,Kocaeli,13.62,21.0,6.0,5.12,14.8,0.0,0.0,71.92,7.81,1013.25,1.4,7
2021-04-04,Kocaeli,12.33,19.0,9.0,7.6,20.5,0.0,30.0,81.0,8.87,1011.97,1.9,7
2021-04-05,Kocaeli,8.0,9.0,7.0,2.98,9.4,0.0,0.0,98.29,7.73,1014.08,25.8,18
2021-04-06,Kocaeli,15.21,23.0,7.0,7.17,20.5,0.0,0.0,71.54,8.76,1006.35,1.7,7
2021-04-07,Kocaeli,15.29,23.0,9.0,13.09,27.7,0.0,30.0,72.17,9.74,1007.34,0.0,0
2021-04-08,Kocaeli,6.38,9.0,4.0,6.65,14.8,0.0,70.0,92.96,5.3,1018.04,21.0,19
2021-04-09,Kocaeli,4.04,7.0,-1.0,3.68,18.4,0.0,0.0,90.71,2.59,1026.5,7.6,23
2021-04-10,Kocaeli,4.46,11.0,-1.0,6.2,20.5,0.0,0.0,77.58,0.26,1025.96,1.8,13
2021-04-11,Kocaeli,5.75,10.0,-1.0,5.88,14.8,0.0,0.0,82.54,2.69,1025.25,1.5,12
2021-04-12,Kocaeli,6.92,9.0,4.0,7.85,22.3,0.0,0.0,88.29,5.02,1023.58,6.4,15
2021-04-13,Kocaeli,11.33,20.0,1.0,3.32,13.0,0.0,0.0,70.5,4.99,1018.5,0.7,3
2021-04-14,Kocaeli,14.96,22.0,7.0,8.8,20.5,0.0,270.0,68.71,8.34,1014.5,1.3,7
2021-04-15,Kocaeli,11.42,18.0,5.0,8.58,22.3,0.0,0.0,81.71,8.12,1016.92,1.8,7
2021-04-16,Kocaeli,10.5,13.0,9.0,6.72,14.8,0.0,30.0,84.5,7.91,1019.46,4.4,12
2021-04-17,Kocaeli,10.88,16.0,7.0,7.06,16.6,0.0,0.0,87.29,8.71,1015.88,3.3,10
2021-04-18,Kocaeli,11.96,17.0,8.0,4.99,13.0,0.0,0.0,90.75,10.4,1014.25,3.3,8
2021-04-19,Kocaeli,11.75,16.0,10.0,9.39,16.6,3.6,90.0,93.46,10.62,1012.88,9.5,11
2021-04-20,Kocaeli,12.62,17.0,5.0,12.97,31.7,0.0,0.0,73.79,7.69,1013.17,1.9,6
2021-04-21,Kocaeli,12.62,20.0,3.0,5.6,14.8,0.0,0.0,75.12,7.65,1018.75,1.1,7
2021-04-22,Kocaeli,12.58,21.0,4.0,5.79,20.5,0.0,0.0,73.5,6.93,1022.17,0.5,4
2021-04-23,Kocaeli,15.75,23.0,7.0,8.28,22.3,0.0,0.0,67.12,8.64,1019.96,0.1,1
2021-04-24,Kocaeli,13.71,18.0,11.0,6.74,18.4,0.0,0.0,85.25,11.12,1020.12,2.7,6
